y1,y2
1.923033441847932,-0.43221783614897136
2.09144760313045,-0.41632292239728313
2.248487314286549,-0.3984139781740752
2.393595761501382,-0.37866232016851825
2.5262768723359805,-0.3572519981113927
2.646088686737459,-0.3343788166249525
2.752635803905233,-0.3102491256195054
2.8455641449386504,-0.28507896460955495
2.924555118010525,-0.2590930056520399
2.9893222456365502,-0.23252367611580904
3.0396079805033205,-0.20561024418632057
3.0751833285985737,-0.17859785496001154
3.0958471263633305,-0.1517367002275357
3.1014278489437968,-0.12528094780064894
3.0917855721777876,-0.09948787100798666
3.0668146547790243,-0.07461671707772188
3.026447221009113,-0.05092770032706858
2.9706565916543277,-0.02868080458916282
2.899460803603533,-0.008134657381662327
2.812926196294579,0.010454758357154498
2.7111703712685546,0.026835333587619328
2.5943653633689214,0.040760182785893224
2.4627398165557857,0.05198896614661227
2.316581237966754,0.06028925486872634
2.156237475594988,0.06543792848084068
1.9821178378479567,0.06722252181018325
1.7946938501220608,0.06544264176396342
1.5944993597937156,0.05991129715325978
1.382130478278927,0.05045625781255148
1.1582448640231962,0.03692136786480196
0.9235608277224129,0.01916779182773229
0.6788558895314616,-0.0029247139532952286
0.4249651232390763,-0.029456695781365262
0.16277901448636667,-0.06050781865168205
-0.10675885656670901,-0.09613591703572869
-0.382654664845327,-0.1363759370701565
-0.6638671884374109,-0.18123916810427976
-0.9493114293344206,-0.23071234677750868
-1.237861833265213,-0.2847570700339101
-1.528356680903853,-0.34330914947870456
-1.8196018094186168,-0.4062781214935132
-2.110375166174575,-0.4735470035025309
-2.399431838169823,-0.5449718710547157
-2.685508031979647,-0.6203818867533653
-2.967327205785531,-0.6995793269274025
-3.2436048439639293,-0.7823395482463397
-3.513053313508043,-0.8684114554384067
-3.7743888854011636,-0.9575179463795688
-4.026336483504475,-1.0493562372736214
-4.267635141489647,-1.1435987638279972
-4.497045553016417,-1.2398941412425508
-4.713355064918538,-1.3378678441075407
-4.915383272296804,-1.4371234980166527
-5.1019899294789095,-1.5372444148654612
-5.272080377540055,-1.6377946624697897
-5.424610818388746,-1.7383206425969076
-5.558596265795635,-1.8383532097455293
-5.673117079597924,-1.937409310422729
-5.767323439349026,-2.034993634876233
-5.840442907018565,-2.1306011965840175
-5.891788130041116,-2.223719735004935
-5.92076108079155,-2.3138314351020717
-5.926860449487898,-2.400415883809153
-5.909689719741654,-2.4829529656784795
-5.868961893558612,-2.56092490218849
-5.804507472588356,-2.633819570381526
-5.71628286029263,-2.7011336561883534
-5.604375984757314,-2.7623750575293213
-5.469016238928436,-2.817066707325056
-5.31058320755068,-2.8647496873231906
-5.129614572920857,-2.9049862001274285
-4.926819044839614,-2.9373638307629824
-4.703085734992168,-2.9614985396509788
-4.459496039507558,-2.9770384301619406
-4.19733873397895,-2.9836681355518615
-3.9181201161029415,-2.9811119458496416
-3.623578729159244,-2.9691384853042475
-3.315696750097745,-2.9475645741408703
-2.9967064698627897,-2.9162591850591526
-2.6690953329989457,-2.8751480433194567
-2.3355990322708475,-2.8242169516909663
-1.9991816891294183,-2.763516025325073
-1.6630065787532318,-2.693162551263548
-1.3303739546534044,-2.613343379284403
-1.00465219749023,-2.5243167738239003
-0.6891748179484735,-2.426411828295207
-0.38712210108830425,-2.3200275971596325
-0.10140224697381922,-2.205629290645652
0.16547987454435129,-2.083743279235996
0.4115166209801491,-1.9549501280142718
0.6352752936685048,-1.8198761702194102
0.8359172775238605,-1.6791843309433105
1.0131826047377646,-1.5335643968617017
1.1673217127351123,-1.3837237843054033
1.2990050674012548,-1.2303788436655032
1.4092083572261096,-1.074247398348686
1.4991035378884847,-0.9160425560451814
1.5699541217887294,-0.7564676052653347
1.6230338456110456,-0.5962122599094793
1.659564077699743,-0.43594962111930424
1.680673913127139,-0.2763339419397338
1.6873784866138222,-0.11799889705922297
1.6805731801021764,0.03844385824057501
1.6610368744643114,0.1924058188123674
1.6294438689868591,0.3433226220093788
1.586379116545047,0.49065488248876604
1.5323549084895525,0.6338888760590887
1.4678281070675956,0.7725370718209221
1.393216166793407,0.9061385008917633
1.3089114333268783,1.0342589465940513
1.2152936879536118,1.1564909609474396
1.112740729336615,1.2724537166262857
1.0016370400155918,1.381792713279364
0.8823806793008876,1.4841793692223024
0.755388644239039,1.5793105356090134
0.6211009090004261,1.6669079761781926
0.47998328774271837,1.7467178486191866
0.33252926524613585,1.8185102296938576
0.17926105299273787,1.8820787202335127
0.020729957439318165,1.9372401587758097
-0.1424839099571599,1.9838344464223439
-0.3097723223016951,2.0217245127870935
-0.4805001091699949,2.050796436152351
-0.6540066624798593,2.0709596235752517
-0.8296077303337751,2.082147227225762
-1.006597520297205,2.0843164749427903
-1.1842509834697323,2.0774493075915563
-1.3618263535516941,2.0615527675114405
-1.5385678470919524,2.0366597548306267
-1.7137085085396455,2.002829371854654
-1.886473280970662,1.9601476761586218
-2.05608206602251,1.9087279066753797
-2.2217531155782972,1.8487111103290297
-2.382706235304534,1.7802661969682678
-2.538166454580331,1.7035903356057316
-2.6873673054668736,1.6189088123895727
-2.829554727936743,1.5264751132904428
-2.963990366871596,1.4265705844514298
-3.0899556500671435,1.3195041384560346
-3.206755079858357,1.20561173347751
-3.3137203678880547,1.08525566852154
-3.410213773587743,0.9588238872909167
-3.4956320838247055,0.8267288852253383
-3.569410146138255,0.6894067872954571
-3.6310244225947366,0.5473159822208832
-3.679996828394349,0.4009358500540724
-3.715897760714337,0.25076529645950696
-3.738350089707757,0.09732100084009386
-3.7470318980871338,-0.05886405575039813
-3.7416800127546708,-0.21724268334055083
-3.722093101503747,-0.37725526837327833
-3.6881341695748264,-0.5383317413739024
-3.639733964847992,-0.6998940077460017
-3.5768930029913326,-0.861357745571582
-3.4996840749309275,-1.0221349512060443
-3.408254717302772,-1.1816363268837469
-3.3028285213406177,-1.3392733435686448
-3.1837071837938167,-1.494461181769803
-3.0512716341407065,-1.6466208457750624
