y1,y2
1.923036358635394,1.3566530062700566
2.0914503984410024,1.3924977039157522
2.248489984793039,1.4251234474497452
2.393598250601608,1.4543559889466144
2.5262792020103517,1.4800215714825578
2.646090835332753,1.5019475672344693
2.7526377573395546,1.5199635106641385
2.8455658990075534,1.5339017505408172
2.924556660379911,1.543598286069492
2.989323562201463,1.5488935207298358
3.0396090656534267,1.5496328990887152
3.0751842027885457,1.545667773630556
3.09584773637802,1.5368559506614268
3.101428233455427,1.5230625494703085
3.0917856911806734,1.504160622654202
3.066814535632962,1.480031951556509
3.0264468316252517,1.4505677485597799
2.9706559529318177,1.4156694548059914
2.899459898767271,1.3752494670819935
2.812925033137555,1.3292319549795975
2.7111689497165097,1.2775536071065932
2.5943636791066407,1.220164443074548
2.462737880713947,1.1570285738137052
2.3165790445945773,1.0881249734832728
2.1562350363308007,1.013448246062964
1.9821151551203235,0.933009335474092
1.7946909301316847,0.8468362582459198
1.5944962128091882,0.7549747568555003
1.3821271089053984,0.6574889478368525
1.1582412872956234,0.554461920259678
0.9235570486570698,0.44599626597050046
0.6788519271773956,0.33221460147846216
0.4249609824705629,0.2132599702968924
0.16277471891899697,0.08929625745027499
-0.10676330349337275,-0.039491545618695986
-0.3826592344214742,-0.1728970565453673
-0.6638718773266268,-0.31069238806662286
-0.94931621143049,-0.4526280172034699
-1.2378666858674179,-0.5984328188242332
-1.5283616092791714,-0.7478141407368385
-1.8196067423373694,-0.9004579442994117
-2.1103801484479816,-1.0560291453740942
-2.399436822453917,-1.2141718839398412
-2.6855129433945617,-1.3745100148461527
-2.9673321205780416,-1.5366477539042849
-3.2436096897463242,-1.7001701527800064
-3.513058016634965,-1.8646439649856226
-3.7743935329151572,-2.0296186373436638
-4.026340998313563,-2.194626987477779
-4.267639443698251,-2.3591864313726294
-4.497049736323136,-2.522800362810201
-4.7133590578272875,-2.68495905177486
-4.915386978571735,-2.8451411766722816
-5.101993457401936,-3.0028156353313915
-5.272083677521442,-3.1574426938760523
-5.424613742774181,-3.30847571892046
-5.558598947682181,-3.4553634490571885
-5.673119492986536,-3.5975515254195005
-5.767325458923514,-3.7344842785684618
-5.840444591270074,-3.865607279005777
-5.891789497188063,-3.9903695411080196
-5.920762038772471,-4.108225249545312
-5.926861037345693,-4.218636623149269
-5.909689956089497,-4.321076492797004
-5.868961691858631,-4.4150302651071005
-5.80450689122229,-4.499999087287882
-5.716281901924478,-4.575502577403072
-5.604374578796105,-4.641081148552602
-5.4690144664183205,-4.696299571271375
-5.310581042357986,-4.740749658125873
-5.129611990605762,-4.774053167882338
-4.926816114718794,-4.7958656874555015
-4.703082421987024,-4.805879323171242
-4.459492392733762,-4.8038263543938315
-4.197334792874396,-4.789483217716381
-3.91811582780462,-4.7626735103199245
-3.623574197907878,-4.723272532231024
-3.31569199155567,-4.671210869141549
-2.9967014789316195,-4.606478461261355
-2.669090250088709,-4.529129108047574
-2.3355937799959796,-4.439284026791349
-1.9991763910374596,-4.337136502621654
-1.6630013863360804,-4.2229551662496245
-1.3303687386009075,-4.097087613093752
-1.0046472841115424,-3.9599632233160778
-0.6891698549809467,-3.8120946115072747
-0.3871175281393722,-3.6540788732830327
-0.10139790495747211,-3.486596410354443
0.16548384200036054,-3.3104090849269046
0.41152020587822075,-3.126356137410351
0.635278486495579,-2.9353488279552447
0.8359199992265279,-2.7383632405917364
1.0131849609233536,-2.536431854194255
1.1673235574766665,-2.3306334405470444
1.2990065425890023,-2.122082160044328
1.4092094274272582,-1.9119147880473748
1.4991042147301465,-1.7012775159060023
1.5699544547152648,-1.4913108524944387
1.6230338186724969,-1.2831341300417844
1.659563732662507,-1.0778291686902524
1.6806732632642662,-0.8764234914345318
1.6873775641206525,-0.6798747967097686
1.6805719900951965,-0.4890557809300904
1.6610354486621743,-0.3047422326629493
1.6294422002800137,-0.12760352570682462
1.5863772196690198,0.04180291390743378
1.5323528074540775,0.2030329050420781
1.4678258132358097,0.3557527601468463
1.3932136785580294,0.49973251498002025
1.3089087661629326,0.6348358441037788
1.2152908581045745,0.7610075474288089
1.1127377481115412,0.8782595406212789
1.0016339126837512,0.9866562761681271
0.8823774192960081,1.0863005622173088
0.755385267431695,1.177320530110728
0.6210974273772074,1.2598582342302977
0.47997971041242204,1.334060180499852
0.3325256101427054,1.4000700029007975
0.17925733380223008,1.4580232006356038
0.020726185973822243,1.5080437763957695
-0.14248771405163224,1.5502425726487057
-0.30977614750425936,1.5847169619074741
-0.4805039360388175,1.6115518234968682
-0.6540104792547194,1.6308211017156524
-0.829611515217175,1.642590246854699
-1.0066012619388849,1.6469188685536247
-1.1842546590773393,1.6438635550809568
-1.361829950423331,1.6334809867249962
-1.5385713453721896,1.615830612747157
-1.7137118933675062,1.5909775763444969
-1.8864765349206225,1.5589951460267535
-2.0560851765247117,1.5199670238758125
-2.2217560550314635,1.4739894586521451
-2.382709008681968,1.4211728739099623
-2.5381690147602973,1.3616435145662793
-2.687369684742721,1.2955445325311266
-2.8295568521325407,1.2230370704437639
-2.9639922947407267,1.1443009321523978
-3.0899572894586176,1.0595351238451178
-3.206756501585656,0.968958161805814
-3.313721482759728,0.8728081690301815
-3.4102146387804613,0.771342838757286
-3.495632641396474,0.6648391875218265
-3.5694104108386187,0.5535931893243969
-3.6310243864435074,0.4379192725847391
-3.6799964646998258,0.3181496328153633
-3.71589711350752,0.19463354565987484
-3.738349101157838,0.06773637887388446
-3.7470306132922007,-0.06216126964059035
-3.7416784091955493,-0.19466474944877174
-3.72209117566387,-0.329366502313831
-3.6881319441756872,-0.46584725196546173
-3.6397314316994334,-0.6036775292205429
-3.57689016544629,-0.742418858424357
-3.4996809549554393,-0.8816254113708953
-3.4082513157269987,-1.020845551835736
-3.302824842849018,-1.1596232799731598
-3.1837032610108467,-1.2975001912837094
-3.051267463293674,-1.4340169048131075
-2.905978181321767,-1.568714931463022
-2.7483767646331425,-1.7011385742870824
-2.5790846681842647,-1.8308364419128311
-2.3988026918949146,-1.957363627960572
-2.2083097941670236,-2.0802832873079318
