1.367654137240159606e-01
1.378233157455062141e-01
1.382586316751268640e-01
9.017307832965126835e-02
1.264743965136334580e-01
9.320176494292375935e-02
8.618976400971156693e-02
1.420503307766640688e-01
1.951228664945285907e-01
1.651424768644207397e-01
1.739288657008994932e-01
1.059711520756407843e-01
1.410636962711468989e-01
8.800631628171107224e-02
9.953577434286309256e-02
1.353990203634447553e-01
1.073319623382409382e-01
1.182230430526245435e-01
1.008839859935211081e-01
1.023859456363096498e-01
1.540935024222926941e-01
2.025060504119204907e-01
1.328989725307523351e-01
1.187192074582301693e-01
1.363755063110794197e-01
1.039212945428760193e-01
1.011887073295598682e-01
7.469647833436177109e-02
8.153010451662989766e-02
1.117410253705362067e-01
1.100593188624534591e-01
1.412697407074574585e-01
1.323245720929495661e-01
1.475303539579466694e-01
1.000384518125061462e-01
1.127294137288838982e-01
9.266510318492438003e-02
1.349815383337205077e-01
1.332092460037230808e-01
9.954793352968493991e-02
8.869311195959372895e-02
8.652078277001695739e-02
9.022453634750338125e-02
1.377425293845275789e-01
1.283910351663251070e-01
1.347917767194770633e-01
1.330528635990129160e-01
1.265313737404811789e-01
1.306692670745053242e-01
7.798263740038491321e-02
1.260566548172312729e-01
1.041013196299411803e-01
1.264282976251784874e-01
1.158853219002509150e-01
1.078647962490304479e-01
1.350553098325160128e-01
1.310633376718146614e-01
1.511516362587799200e-01
1.847615647369909020e-01
1.850201913093769690e-01
1.515799821122358892e-01
1.450278251126926321e-01
1.509397134471308632e-01
1.101550486744220514e-01
8.870674390372013107e-02
9.336840661464274049e-02
1.422001902113163574e-01
1.190217078449529176e-01
1.590950080772306485e-01
1.649876396119838162e-01
1.244376411583587583e-01
1.302237930432692536e-01
9.784361314741651938e-02
1.090571635860975164e-01
9.390540278033565613e-02
1.115952253175644948e-01
1.118011686430460117e-01
1.006891682190889092e-01
1.153666820818033401e-01
1.163130940866308194e-01
1.610006262134180410e-01
1.267229453968417019e-01
1.137798418841446946e-01
1.100729397392843367e-01
1.160712824504983587e-01
1.171820027242667095e-01
9.920341536129484439e-02
9.578111787235954466e-02
1.039710232426722669e-01
8.973901738419964857e-02
1.241407702776005095e-01
1.292712673961702308e-01
1.543380810106453893e-01
1.115739541916100919e-01
1.546071076464086147e-01
1.242898343692964147e-01
2.099786034049859751e-01
1.297859518206228024e-01
8.883939072377966539e-02
7.223007481298893140e-02
9.070092879425928345e-02
9.138169973205734209e-02
8.805317086273856120e-02
9.353554142860076581e-02
1.451487207852393269e-01
1.288800478818585837e-01
1.002253123528706880e-01
1.454891025397979654e-01
1.550846954289744062e-01
1.079263211981116299e-01
1.005918948919140021e-01
8.935357980219471585e-02
1.036622090604870650e-01
9.669420772607395520e-02
1.276472692499686090e-01
1.674075732212805256e-01
1.353899709904160531e-01
2.217821826496884086e-01
1.051737677809039262e-01
